"serial","father","child","depth","access"
"url_34","https://www.python.org","https://www.python.org/psf/community-stories","1","True"
"url_35","https://www.python.org","https://www.python.org/success-stories","1","True"
"url_36","https://www.python.org","https://www.python.org/success-stories/category/arts","1","True"
"url_37","https://www.python.org","https://www.python.org/success-stories/category/business","1","True"
"url_38","https://www.python.org","https://www.python.org/success-stories/category/education","1","True"
"url_39","https://www.python.org","https://www.python.org/success-stories/category/engineering","1","True"
"url_40","https://www.python.org","https://www.python.org/success-stories/category/government","1","True"
"url_41","https://www.python.org","https://www.python.org/success-stories/category/scientific","1","True"
"url_42","https://www.python.org","https://www.python.org/success-stories/category/software-development","1","True"
"url_43","https://www.python.org","https://www.python.org/blogs","1","True"
"url_44","https://www.python.org","https://www.python.org/psf/newsletter","1","True"
"url_45","https://www.python.org","http://pyfound.blogspot.com","1","True"
"url_46","https://www.python.org","http://pycon.blogspot.com","1","True"
"url_47","https://www.python.org","https://www.python.org/events","1","True"
"url_48","https://www.python.org","https://www.python.org/events/python-events","1","True"
"url_49","https://www.python.org","https://www.python.org/events/python-user-group","1","True"
"url_50","https://www.python.org","https://www.python.org/events/python-events/past","1","True"
"url_51","https://www.python.org","https://www.python.org/events/python-user-group/past","1","True"
"url_52","https://www.python.org","https://www.python.org/shell","1","True"
"url_53","https://www.python.org","https://www.python.org/downloads/release/python-3134","1","True"
"url_54","https://www.python.org","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","1","True"
"url_55","https://www.python.org","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-2-is-here.html","1","True"
"url_56","https://www.python.org","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-1-is-here.html","1","True"
"url_57","https://www.python.org","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","1","True"
"url_58","https://www.python.org","https://pyfound.blogspot.com/2025/05/a-thank-you-to-oregon-state-university.html","1","True"
"url_59","https://www.python.org","https://www.python.org/events/calendars","1","True"
"url_60","https://www.python.org","https://www.python.org/events/python-user-group/2014","1","True"
"url_61","https://www.python.org","https://www.python.org/events/python-events/2012","1","True"
"url_62","https://www.python.org","https://www.python.org/events/python-user-group/2035","1","True"
"url_63","https://www.python.org","https://www.python.org/events/python-events/1987","1","True"
"url_64","https://www.python.org","https://www.python.org/events/python-user-group/1997","1","True"
"url_65","https://www.python.org","https://www.python.org/success-stories/python-for-financial-machine-learning-at-union-investment","1","True"
"url_66","https://www.python.org","http://www.djangoproject.com","1","True"
"url_67","https://www.python.org","http://www.web2py.com","1","True"
"url_68","https://www.python.org","http://www.riverbankcomputing.co.uk/software/pyqt/intro","1","True"
"url_69","https://www.python.org","https://dearpygui.readthedocs.io/en/latest","1","True"
"url_70","https://www.python.org","http://roundup.sourceforge.net","1","True"
"url_71","https://www.python.org","http://www.ansible.com","1","True"
"url_72","https://www.python.org","https://xon.sh","1","True"
"url_73","https://www.python.org","https://www.python.org/psf/membership","1","True"
"url_74","https://www.python.org","https://www.python.org/psf/donations","1","True"
"url_75","https://www.python.org","https://www.python.org/dev","1","True"
"url_76","https://www.python.org","https://www.python.org/dev/core-mentorship","1","True"
"url_77","https://www.python.org","https://www.python.org/dev/security","1","True"
"url_78","https://www.python.org","https://www.python.org/psf-landing","1","True"
"url_79","https://www.python.org","https://www.python.org/about/legal","1","True"
"url_80","https://www.python.org","https://www.python.org/psf/community-infrastructure","1","False"
"url_81","http://browsehappy.com","https://browsehappy.com","2","True"
"url_82","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","https://www.cve.org/CVERecord","2","True"
"url_83","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","https://www.python.org/downloads/release/python-31211","2","True"
"url_84","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","https://www.python.org/downloads/release/python-31113","2","True"
"url_85","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","https://www.python.org/downloads/release/python-31018","2","True"
"url_86","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","https://www.python.org/downloads/release/python-3923","2","True"
"url_87","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","http://twitter.com/PythonInsider","2","True"
"url_88","https://pythoninsider.blogspot.com/2025/06/python-3134-31211-31113-31018-and-3923.html","http://creativecommons.org/licenses/by-nc-sa/3.0","2","True"
"url_89","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-2-is-here.html","https://www.python.org/downloads/release/python-3140b2","2","True"
"url_90","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-2-is-here.html","https://www.python.org/ftp/python/pymanager","2","True"
"url_91","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-2-is-here.html","https://www.biodiversitylibrary.org/page/14641808","2","True"
"url_92","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-1-is-here.html","https://www.python.org/downloads/release/python-3140b1","2","True"
"url_93","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-1-is-here.html","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","2","True"
"url_94","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-1-is-here.html","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n283/mode/1up","2","True"
"url_95","https://pythoninsider.blogspot.com/2025/05/python-3140-beta-1-is-here.html","https://www.tauday.com","2","True"
"url_96","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://pyfound.blogspot.com/feeds/posts/default","2","True"
"url_97","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.blogger.com/feeds/8520/posts/default","2","True"
"url_98","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","http://www.aidisstukas.com","2","True"
"url_99","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.linkedin.com/in/aidis-stukas-2895b68","2","True"
"url_100","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://x.com/aidisstukas","2","False"
"url_101","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://x.com/charliermarsh","2","False"
"url_102","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://x.com/felipedemorais_","2","False"
"url_103","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.linkedin.com/in/felipe-de-morais","2","True"
"url_104","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.revsys.com","2","True"
"url_105","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.jonafato.com","2","True"
"url_106","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://x.com/lecovi","2","False"
"url_107","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://instagram.com/lecovi","2","True"
"url_108","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.linkedin.com/in/tereza-iofciu","2","True"
"url_109","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.linkedin.com/in/veldakiara","2","True"
"url_110","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://x.com/VeldaKiara","2","False"
"url_111","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.python.org/psf/fellows-roster","2","True"
"url_112","https://pyfound.blogspot.com/2025/05/announcing-python-software-foundation.html","https://www.python.org/psf/fellows","2","True"
"url_113","http://www.djangoproject.com","https://www.djangoproject.com","2","True"
"url_114","http://www.djangoproject.com","https://www.djangoproject.com/start/overview","2","True"
"url_115","http://www.djangoproject.com","https://www.djangoproject.com/download","2","True"
"url_116","http://www.djangoproject.com","https://www.djangoproject.com/weblog","2","True"
"url_117","http://www.djangoproject.com","https://www.djangoproject.com/community","2","True"
"url_118","http://www.djangoproject.com","https://www.djangoproject.com/foundation","2","True"
"url_119","http://www.djangoproject.com","https://www.djangoproject.com/fundraising","2","True"
"url_120","http://www.djangoproject.com","https://www.djangoproject.com/start","2","True"
"url_121","http://www.djangoproject.com","https://forum.djangoproject.com","2","True"
"url_122","http://www.djangoproject.com","https://www.djangoproject.com/weblog/2025/may/22/why-need-3rd-party-app-rest-api-with-django","2","True"
"url_123","http://www.djangoproject.com","https://www.djangoproject.com/weblog/2025/may/16/our-google-summer-of-code-2025-contributors","2","True"
"url_124","http://www.djangoproject.com","https://dashboard.djangoproject.com","2","True"
"url_125","http://www.djangoproject.com","http://www.djangoproject.com/foundation","2","True"
"url_126","http://www.djangoproject.com","http://www.djangoproject.com/foundation/donate","2","True"
"url_127","http://www.djangoproject.com","http://www.djangoproject.com/contact/foundation","2","True"
"url_128","http://www.djangoproject.com","https://www.djangoproject.com/conduct","2","True"
"url_129","http://www.djangoproject.com","https://www.djangoproject.com/diversity","2","True"
"url_130","http://www.djangoproject.com","https://www.djangoproject.com/foundation/individual-members","2","True"
"url_131","http://www.djangoproject.com","https://twitter.com/djangoproject","2","True"
"url_132","http://www.djangoproject.com","https://www.djangoproject.com/rss/weblog","2","True"
"url_133","http://www.djangoproject.com","http://www.djangoproject.com/foundation/corporate-membership","2","True"
"url_134","http://www.djangoproject.com","https://www.threespot.com","2","True"
"url_135","http://www.djangoproject.com","http://andrevv.com","2","True"
"url_136","http://www.djangoproject.com","https://www.djangoproject.com/trademarks","2","True"
"url_137","https://xon.sh","https://xon.sh/contents.html","2","True"
"url_138","https://xon.sh","https://xon.sh/tutorial.html","2","True"
"url_139","https://xon.sh","https://xon.sh/packages.html","2","True"
"url_140","https://xon.sh","https://xon.sh/appimage.html","2","True"
"url_141","https://xon.sh","https://hub.docker.com/u/xonsh","2","True"
"url_142","https://xon.sh","https://en.wikipedia.org/wiki/Rolling_release","2","True"
"url_143","https://xon.sh","https://analyticsindiamag.com/top-10-trending-python-projects-on-github-2020","2","True"
"url_144","https://xon.sh","https://www.youtube.com/watch","2","True"
"url_145","https://xon.sh","https://xonsh.zulipchat.com/join/hbvue5rimpdkwkdjuiqfs7tv","2","True"
"url_146","https://xon.sh","http://www.oftc.net","2","True"
"url_147","https://xon.sh","https://xon.sh/tutorial_xontrib.html","2","True"
"url_148","https://xon.sh","https://xon.sh/devguide.html","2","True"
"url_149","https://browsehappy.com","https://browsehappy.com/wp-json","3","True"
"url_150","https://browsehappy.com","https://www.google.com/chrome","3","True"
"url_151","https://browsehappy.com","https://www.mozilla.org/firefox","3","True"
"url_152","https://browsehappy.com","https://www.apple.com/safari","3","True"
"url_153","https://browsehappy.com","https://vivaldi.com","3","True"
"url_154","https://browsehappy.com","https://www.microsoft.com/edge","3","True"
"url_155","https://browsehappy.com","https://brave.com","3","True"
"url_156","http://creativecommons.org/licenses/by-nc-sa/3.0","https://creativecommons.org/licenses/by-nc-sa/3.0","3","True"
"url_157","https://www.biodiversitylibrary.org/page/14641808","https://about.biodiversitylibrary.org/help","3","True"
"url_158","https://www.biodiversitylibrary.org/page/14641808","https://about.biodiversitylibrary.org/help/faq","3","True"
"url_159","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/contact","3","True"
"url_160","https://www.biodiversitylibrary.org/page/14641808","https://about.biodiversitylibrary.org/ufaqs/how-do-i-search-the-bhl-collection","3","True"
"url_161","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/advsearch","3","True"
"url_162","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/bibliography/8232","3","True"
"url_163","https://www.biodiversitylibrary.org/page/14641808","https://www.archive.org/details/proceedingsofind1916indi","3","True"
"url_164","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/itempdf/50917","3","True"
"url_165","https://www.biodiversitylibrary.org/page/14641808","https://www.archive.org/download/proceedingsofind1916indi","3","True"
"url_166","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/itemimages/50917","3","True"
"url_167","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/itemtext/50917","3","True"
"url_168","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/item/50917","3","True"
"url_169","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/creator/7111","3","True"
"url_170","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/creator/36959","3","True"
"url_171","https://www.biodiversitylibrary.org/page/14641808","https://www.nybg.org/learn/mertz-library","3","True"
"url_172","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/permissions","3","True"
"url_173","https://www.biodiversitylibrary.org/page/14641808","https://library.si.edu/bhl-newsletter-signup","3","True"
"url_174","https://www.biodiversitylibrary.org/page/14641808","https://library.si.edu/donate-bhl","3","True"
"url_175","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/collection/darwinlibrary","3","True"
"url_176","https://www.biodiversitylibrary.org/page/14641808","https://www.biodiversitylibrary.org/browse/collection/darwinlibrary","3","True"
"url_177","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics","3","True"
"url_178","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/texts","3","True"
"url_179","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/movies","3","True"
"url_180","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio","3","True"
"url_181","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/software","3","True"
"url_182","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/image","3","True"
"url_183","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/donate","3","True"
"url_184","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/about","3","True"
"url_185","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/account/signup","3","True"
"url_186","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/account/login","3","True"
"url_187","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/create","3","True"
"url_188","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/etree","3","True"
"url_189","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/librivoxaudio","3","True"
"url_190","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/GratefulDead","3","True"
"url_191","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/netlabels","3","True"
"url_192","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/oldtimeradio","3","True"
"url_193","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/78rpm","3","True"
"url_194","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio_bookspoetry","3","True"
"url_195","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio_tech","3","True"
"url_196","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio_music","3","True"
"url_197","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio_news","3","True"
"url_198","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/audio_religion","3","True"
"url_199","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/podcasts","3","True"
"url_200","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/radio","3","True"
"url_201","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/metropolitanmuseumofart-gallery","3","True"
"url_202","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/clevelandart","3","True"
"url_203","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/flickrcommons","3","True"
"url_204","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/flickr-ows","3","True"
"url_205","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/coverartarchive","3","True"
"url_206","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/maps_usgs","3","True"
"url_207","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/nasa","3","True"
"url_208","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/solarsystemcollection","3","True"
"url_209","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/amesresearchcenterimagelibrary","3","True"
"url_210","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/internetarcade","3","True"
"url_211","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/consolelivingroom","3","True"
"url_212","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/tosec","3","True"
"url_213","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwarelibrary_msdos_games","3","True"
"url_214","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/historicalsoftware","3","True"
"url_215","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/classicpcgames","3","True"
"url_216","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwarelibrary","3","True"
"url_217","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/kodi_archive","3","True"
"url_218","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/vintagesoftware","3","True"
"url_219","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/apkarchive","3","True"
"url_220","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwarelibrary_msdos","3","True"
"url_221","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/cd-roms","3","True"
"url_222","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/cdromsoftware","3","True"
"url_223","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwaresites","3","True"
"url_224","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/tucows","3","True"
"url_225","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/cdbbsarchive","3","True"
"url_226","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwarecapsules","3","True"
"url_227","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/cdromimages","3","True"
"url_228","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/softwarelibrary_zx_spectrum","3","True"
"url_229","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/doom-cds","3","True"
"url_230","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/americana","3","True"
"url_231","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/smithsonian","3","True"
"url_232","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/fedlink","3","True"
"url_233","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/genealogy","3","True"
"url_234","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/lincolncollection","3","True"
"url_235","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/toronto","3","True"
"url_236","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/universallibrary","3","True"
"url_237","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/gutenberg","3","True"
"url_238","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/iacl","3","True"
"url_239","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/biodiversity","3","True"
"url_240","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/booksbylanguage","3","True"
"url_241","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/additional_collections","3","True"
"url_242","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/911","3","True"
"url_243","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/prelinger","3","True"
"url_244","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/democracy_now_vid","3","True"
"url_245","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/occupywallstreet","3","True"
"url_246","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/nsa","3","True"
"url_247","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/animationandcartoons","3","True"
"url_248","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/artsandmusicvideos","3","True"
"url_249","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/computersandtechvideos","3","True"
"url_250","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/culturalandacademicfilms","3","True"
"url_251","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/ephemera","3","True"
"url_252","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/moviesandfilms","3","True"
"url_253","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/newsandpublicaffairs","3","True"
"url_254","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/spiritualityandreligion","3","True"
"url_255","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/sports","3","True"
"url_256","https://archive.org/details/SynopsisPalmariorumMatheseosOrANewIntroductionToTheMathematics/page/n261/mode/1up","https://archive.org/details/television","3","True"
